H	M	dt	b	n2_rel	n1_rel	fuel_flow_hour	thrust_relative	thz_n2_out	p_comp_sum	gv
6	0.2	35	31	0.905	0.85	2349	0.253	596.7	9.37	42.4
6	0.2	35	38	0.957	0.9	3162	0.335	631.1	11.48	49.1
6	0.2	35	48	0.98	0.95	3691	0.395	657.8	13.44	55.5
6	0.2	35	50	1.013	1	4312	0.46	685.5	15.47	61.6
6	0.2	35	50	1.033	1.05	4685	0.499	694.7	16.55	65.2
6	0.2	35	50	1.046	1.1	4949	0.527	711.3	17.68	68.1
6	0.3	-25	0	0.661	0.56	417	0.031	319	2.59	22.2
6	0.3	-25	4.5	0.775	0.67	1313	0.133	390.8	4.84	31.2
6	0.3	-25	11	0.863	0.79	2522	0.259	450.1	7.72	42.6
6	0.3	-25	22	0.978	0.9	4853	0.477	517	12.69	61.2
6	0.3	-25	31	1.038	0.96	6502	0.638	558.2	16.9	76.3
6	0.3	-25	38	1.068	1.01	7784	0.757	583.5	20.01	86.9
6	0.3	-25	48	1.08	1.07	8825	0.842	599.1	21.96	93.5
6	0.3	-25	50	1.094	1.12	9964	0.935	615.9	24.23	101
6	0.3	-25	50	1.114	1.18	11675	1.075	639.3	27.73	112.2
6	0.3	-25	50	1.153	1.24	12398	1.09	676.3	28.56	110.6
6	0.3	-15	0	0.671	0.55	401	0.028	333.1	2.59	21.1
6	0.3	-15	4.5	0.767	0.66	1170	0.116	400.5	4.57	29.7
6	0.3	-15	11	0.852	0.77	2204	0.227	461.3	7.26	40
6	0.3	-15	22	0.963	0.88	4235	0.42	529	11.76	56.5
6	0.3	-15	31	1.001	0.93	5331	0.53	561.6	14.67	67
6	0.3	-15	38	1.055	0.99	6721	0.666	597.1	18.51	79.9
6	0.3	-15	48	1.073	1.04	7837	0.76	616.4	20.74	87.5
6	0.3	-15	50	1.082	1.1	8502	0.818	626.6	22.13	92.2
6	0.3	-15	50	1.099	1.15	9869	0.928	648.6	24.87	100.9
6	0.3	-15	50	1.117	1.21	11244	1.044	668.6	27.94	110.5
6	0.3	-5	0	0.683	0.54	426	0.03	348.9	2.62	20.8
6	0.3	-5	4.5	0.764	0.65	1077	0.104	410.8	4.35	28.5
6	0.3	-5	11	0.843	0.75	1938	0.199	473.4	6.87	37.7
6	0.3	-5	22	0.948	0.86	3687	0.369	540.6	10.9	52.2
6	0.3	-5	31	0.978	0.92	4562	0.46	570.3	13.4	61.3
6	0.3	-5	38	1.036	0.97	5898	0.589	610	17.02	73.3
6	0.3	-5	48	1.065	1.02	6936	0.683	632.1	19.46	81.5
6	0.3	-5	50	1.075	1.08	7504	0.735	642.4	20.83	86.1
6	0.3	-5	50	1.086	1.13	8361	0.806	657.3	22.55	91.6
6	0.3	-5	50	1.104	1.18	9635	0.911	679.3	25.29	100.1
6	0.3	5	0	0.694	0.53	458	0.032	365.8	2.68	20.6
6	0.3	5	4.5	0.759	0.63	960	0.089	419.7	4.11	27
6	0.3	5	11	0.83	0.74	1671	0.171	483.7	6.45	35.4
6	0.3	5	22	0.916	0.84	2936	0.3	546.1	9.7	47
6	0.3	5	31	0.97	0.9	3972	0.397	578.5	12.08	55.2
6	0.3	5	38	1.003	0.95	4860	0.49	609.9	14.75	64.6
6	0.3	5	48	1.053	1	6049	0.604	645.5	18.01	75.1
6	0.3	5	50	1.065	1.06	6528	0.652	656.5	19.42	79.8
6	0.3	5	50	1.072	1.11	6935	0.689	664.3	20.37	82.9
6	0.3	5	50	1.086	1.16	7952	0.773	683.6	22.46	89.5
6	0.3	15	0	0.706	0.52	507	0.036	383.7	2.76	20.6
6	0.3	15	4.5	0.755	0.62	863	0.077	428.2	3.88	25.6
6	0.3	15	11	0.819	0.72	1440	0.146	493.3	6.05	33.2
6	0.3	15	22	0.896	0.83	2495	0.257	552.5	8.91	43.5
6	0.3	15	31	0.966	0.88	3671	0.366	591.4	11.46	52.5
6	0.3	15	38	0.977	0.93	4105	0.419	615.5	13.29	58.6
6	0.3	15	48	1.018	0.98	4990	0.507	649.8	16.02	67.2
6	0.3	15	50	1.051	1.04	5632	0.571	668.2	17.88	73.3
6	0.3	15	50	1.06	1.09	5907	0.601	675.5	18.84	76.4
6	0.3	15	50	1.069	1.14	6442	0.648	686.6	19.99	80.2
6	0.3	25	0	0.714	0.51	535	0.037	400.9	2.81	20.4
6	0.3	25	4.5	0.749	0.61	769	0.065	436.4	3.67	24.3
6	0.3	25	11	0.807	0.71	1240	0.123	501.7	5.65	31.1
6	0.3	25	22	0.877	0.81	2114	0.217	560.2	8.19	40.2
6	0.3	25	31	0.928	0.86	2829	0.288	595.3	10.07	46.4
6	0.3	25	38	0.968	0.91	3592	0.364	624.2	12.09	53.3
6	0.3	25	48	0.995	0.97	4254	0.435	652.5	14.29	60.7
6	0.3	25	50	1.022	1.02	4834	0.496	674.4	16.24	66.9
6	0.3	25	50	1.048	1.07	5273	0.542	692.6	17.84	71.7
6	0.3	25	50	1.056	1.12	5569	0.57	700.5	18.62	74.2
6	0.3	35	0	0.72	0.5	533	0.036	416.5	2.84	20.1
6	0.3	35	4.5	0.741	0.6	673	0.053	443.1	3.45	23.1
6	0.3	35	11	0.791	0.7	1028	0.098	507.3	5.21	29
6	0.3	35	22	0.856	0.8	1757	0.179	565	7.47	37
6	0.3	35	31	0.899	0.85	2297	0.237	598	9.12	42.6
6	0.3	35	38	0.953	0.9	3124	0.318	633.2	11.2	49.5
6	0.3	35	48	0.975	0.95	3656	0.377	660.3	13.13	55.9
6	0.3	35	50	1.003	1	4239	0.436	683.3	14.9	61.6
6	0.3	35	50	1.021	1.05	4558	0.47	698.8	16.11	65.3
6	0.3	35	50	1.043	1.1	4963	0.51	715.7	17.4	69
6	0.4	-25	0	0.664	0.56	427	0.028	323.5	2.59	22.9
6	0.4	-25	4.5	0.772	0.67	1319	0.128	393.7	4.75	32.1
6	0.4	-25	11	0.859	0.78	2513	0.25	452.9	7.55	43.5
6	0.4	-25	22	0.974	0.89	4860	0.465	520.6	12.37	62.3
6	0.4	-25	31	1.021	0.95	6381	0.612	559.7	16.22	76.7
6	0.4	-25	38	1.064	1	7740	0.738	587.4	19.53	88.5
6	0.4	-25	48	1.078	1.06	8884	0.829	604.5	21.57	95.8
6	0.4	-25	50	1.09	1.12	9904	0.911	619.1	23.52	102.5
6	0.4	-25	50	1.109	1.17	11574	1.044	642	26.74	113.2
6	0.4	-25	50	1.152	1.23	12621	1.085	683.5	28.27	113.8
6	0.4	-15	0	0.674	0.55	423	0.027	338.1	2.6	22
6	0.4	-15	4.5	0.766	0.66	1191	0.112	403.8	4.5	30.6
6	0.4	-15	11	0.85	0.76	2216	0.22	465.4	7.14	41
6	0.4	-15	22	0.96	0.87	4272	0.412	533.2	11.54	57.8
6	0.4	-15	31	0.996	0.93	5338	0.517	565.2	14.31	68.3
6	0.4	-15	38	1.052	0.98	6797	0.654	602.6	18.1	81.5
6	0.4	-15	48	1.071	1.04	7892	0.747	621.7	20.35	89.5
6	0.4	-15	50	1.08	1.09	8555	0.804	632	21.72	94.4
6	0.4	-15	50	1.095	1.15	9808	0.903	651.9	24.12	102.3
6	0.4	-15	50	1.114	1.2	11212	1.018	672.5	27.11	112
6	0.4	-5	0	0.687	0.53	457	0.029	354.5	2.64	21.7
6	0.4	-5	4.5	0.762	0.64	1083	0.099	413.8	4.27	29.2
6	0.4	-5	11	0.839	0.75	1929	0.191	476.9	6.73	38.6
6	0.4	-5	22	0.941	0.86	3609	0.35	542.6	10.47	52.5
6	0.4	-5	31	0.977	0.91	4558	0.443	573.1	12.9	61.6
6	0.4	-5	38	1.025	0.96	5839	0.568	610.1	16.35	74.1
6	0.4	-5	48	1.061	1.02	6931	0.665	636.7	18.98	82.9
6	0.4	-5	50	1.072	1.07	7476	0.716	647.1	20.35	87.7
6	0.4	-5	50	1.081	1.12	8203	0.776	658.9	21.76	92.6
6	0.4	-5	50	1.098	1.18	9495	0.878	681.6	24.3	100.7
6	0.4	5	0	0.698	0.52	493	0.032	371.9	2.7	21.5
6	0.4	5	4.5	0.757	0.63	963	0.084	422.6	4.02	27.7
6	0.4	5	11	0.826	0.73	1657	0.162	487.1	6.31	36.1
6	0.4	5	22	0.905	0.84	2867	0.285	547	9.39	47.8
6	0.4	5	31	0.965	0.89	3975	0.385	582.1	11.77	56.2
6	0.4	5	38	0.995	0.94	4813	0.471	612.7	14.27	65.4
6	0.4	5	48	1.042	1	5929	0.578	647.4	17.37	75.9
6	0.4	5	50	1.061	1.05	6500	0.633	661	18.92	81.1
6	0.4	5	50	1.067	1.1	6810	0.662	667.6	19.74	84
6	0.4	5	50	1.079	1.15	7715	0.737	683.8	21.54	90.1
6	0.4	15	0	0.709	0.51	543	0.035	389.9	2.78	21.4
6	0.4	15	4.5	0.753	0.62	864	0.072	431.1	3.8	26.3
6	0.4	15	11	0.815	0.72	1428	0.137	496.4	5.9	33.9
6	0.4	15	22	0.889	0.82	2459	0.244	555.6	8.65	44.2
6	0.4	15	31	0.949	0.87	3426	0.334	592.1	10.84	51.9
6	0.4	15	38	0.978	0.93	4135	0.404	619.1	12.83	59.1
6	0.4	15	48	1.017	0.98	5042	0.493	653.8	15.5	68.2
6	0.4	15	50	1.043	1.03	5568	0.55	672.1	17.38	74.4
6	0.4	15	50	1.056	1.08	5886	0.584	680.8	18.47	78.1
6	0.4	15	50	1.065	1.13	6360	0.625	691	19.48	81.5
6	0.4	25	0	0.717	0.5	567	0.037	407.6	2.84	21.3
6	0.4	25	4.5	0.748	0.61	775	0.061	439.5	3.6	25
6	0.4	25	11	0.802	0.71	1220	0.114	504.6	5.5	31.8
6	0.4	25	22	0.87	0.81	2069	0.204	562.4	7.92	40.7
6	0.4	25	31	0.915	0.86	2707	0.268	596.7	9.68	46.9
6	0.4	25	38	0.963	0.91	3571	0.349	627.5	11.74	54.1
6	0.4	25	48	0.988	0.96	4208	0.417	655.5	13.85	61.6
6	0.4	25	50	1.017	1.01	4804	0.477	681.8	15.85	67.8
6	0.4	25	50	1.042	1.06	5292	0.526	698.9	17.41	73
6	0.4	25	50	1.051	1.11	5563	0.551	706.3	18.13	75.4
6	0.4	35	0	0.715	0.5	519	0.031	417.6	2.74	20.5
6	0.4	35	4.5	0.727	0.59	613	0.042	442.1	3.28	23.5
6	0.4	35	11	0.781	0.69	969	0.085	507	4.98	29.3
6	0.4	35	22	0.85	0.79	1713	0.166	566.5	7.2	37.4
6	0.4	35	31	0.89	0.84	2225	0.22	599.7	8.75	42.9
6	0.4	35	38	0.944	0.89	3006	0.294	633.9	10.63	49.2
6	0.4	35	48	0.973	0.94	3621	0.357	662	12.52	55.8
6	0.4	35	50	0.998	0.99	4229	0.42	687.5	14.49	62.6
6	0.4	35	50	1.005	1.04	4365	0.435	694.1	14.99	64.3
6	0.4	35	50	1.03	1.09	4851	0.483	710.8	16.44	69.1
6	0.5	-25	0	0.668	0.55	446	0.027	329	2.59	23.8
6	0.5	-25	4.5	0.769	0.66	1334	0.124	397.6	4.64	33.3
6	0.5	-25	11	0.855	0.77	2527	0.244	457.5	7.36	45
6	0.5	-25	22	0.967	0.89	4862	0.455	525.2	11.99	63.8
6	0.5	-25	31	1.029	0.94	6571	0.609	567.2	15.79	78.9
6	0.5	-25	38	1.059	1	7709	0.721	592.5	18.91	90.5
6	0.5	-25	48	1.075	1.05	8980	0.821	611.4	21.1	98.8
6	0.5	-25	50	1.085	1.11	9836	0.89	623.1	22.67	104.6
6	0.5	-25	50	1.103	1.16	11441	1.013	645.4	25.58	114.8
6	0.5	-25	50	1.121	1.22	12995	1.139	665	28.73	125.8
6	0.5	-15	0	0.679	0.54	459	0.028	344.7	2.61	23.1
6	0.5	-15	4.5	0.766	0.65	1230	0.111	408.4	4.42	32
6	0.5	-15	11	0.846	0.76	2227	0.215	470.5	6.99	42.4
6	0.5	-15	22	0.958	0.87	4382	0.41	539.3	11.31	60
6	0.5	-15	31	0.987	0.92	5307	0.502	568.9	13.8	69.7
6	0.5	-15	38	1.043	0.97	6788	0.639	608.1	17.51	83.4
6	0.5	-15	48	1.068	1.03	7954	0.737	628.3	19.84	92.1
6	0.5	-15	50	1.077	1.08	8619	0.793	638.7	21.21	97.2
6	0.5	-15	50	1.09	1.14	9720	0.879	655.8	23.2	104.2
6	0.5	-15	50	1.108	1.19	11168	0.994	677.3	26.08	114.1
6	0.5	-5	0	0.691	0.53	498	0.03	361.8	2.66	22.9
6	0.5	-5	4.5	0.76	0.64	1092	0.095	417.7	4.16	30.3
6	0.5	-5	11	0.833	0.74	1915	0.183	481.4	6.55	39.7
6	0.5	-5	22	0.926	0.85	3451	0.328	545	9.96	53.1
6	0.5	-5	31	0.973	0.9	4533	0.427	576.4	12.32	62.4
6	0.5	-5	38	1.025	0.95	5885	0.553	618.8	15.8	75.4
6	0.5	-5	48	1.056	1.01	6918	0.649	642.5	18.35	84.8
6	0.5	-5	50	1.068	1.06	7457	0.699	653.2	19.74	89.9
6	0.5	-5	50	1.075	1.11	8009	0.745	662.2	20.82	93.8
6	0.5	-5	50	1.09	1.17	9245	0.841	683.3	23.09	101.7
6	0.5	5	0	0.703	0.52	547	0.034	380	2.74	22.8
6	0.5	5	4.5	0.755	0.62	974	0.081	426.4	3.93	28.7
6	0.5	5	11	0.821	0.73	1641	0.155	491.4	6.13	37.2
6	0.5	5	22	0.899	0.83	2851	0.274	550.8	9.06	48.9
6	0.5	5	31	0.964	0.88	4085	0.384	588.3	11.54	58.5
6	0.5	5	38	0.983	0.94	4723	0.451	614.9	13.6	66.2
6	0.5	5	48	1.028	0.99	5819	0.553	646.5	16.39	76.4
6	0.5	5	50	1.054	1.04	6427	0.611	666	18.2	82.6
6	0.5	5	50	1.062	1.09	6726	0.641	672.9	19.12	85.9
6	0.5	5	50	1.072	1.14	7441	0.699	685.7	20.46	90.7
6	0.5	15	0	0.712	0.51	587	0.037	397.9	2.8	22.6
6	0.5	15	4.5	0.75	0.61	867	0.068	434.9	3.71	27.2
6	0.5	15	11	0.809	0.71	1410	0.129	500.3	5.72	34.8
6	0.5	15	22	0.881	0.82	2409	0.23	559.1	8.31	45.1
6	0.5	15	31	0.936	0.87	3290	0.312	594.8	10.3	52.4
6	0.5	15	38	0.971	0.92	4066	0.386	622.6	12.25	59.8
6	0.5	15	48	0.998	0.97	4819	0.461	651	14.48	68.1
6	0.5	15	50	1.035	1.02	5613	0.537	672.8	16.61	75.9
6	0.5	15	50	1.05	1.07	5934	0.572	689.5	18.01	80.2
6	0.5	15	50	1.058	1.12	6300	0.604	697.9	18.85	83.2
6	0.5	25	0	0.722	0.5	606	0.037	416.3	2.87	22.5
6	0.5	25	4.5	0.746	0.6	784	0.057	443.8	3.52	25.9
6	0.5	25	11	0.795	0.7	1187	0.104	508.3	5.33	32.6
6	0.5	25	22	0.859	0.8	2002	0.189	564.6	7.58	41.4
6	0.5	25	31	0.902	0.85	2614	0.251	597.4	9.25	47.9
6	0.5	25	38	0.966	0.9	3744	0.353	634.8	11.59	56.7
6	0.5	25	48	0.976	0.95	4110	0.396	658.6	13.26	62.6
6	0.5	25	50	1.009	1	4805	0.461	683	15.09	69
6	0.5	25	50	1.022	1.05	5126	0.495	695.9	16.23	72.9
6	0.5	25	50	1.045	1.1	5556	0.534	713.2	17.5	76.9
6	0.5	35	0	0.711	0.49	507	0.026	420	2.65	21.1
6	0.5	35	4.5	0.714	0.59	553	0.031	441.8	3.09	24.3
6	0.5	35	11	0.771	0.69	916	0.074	508.3	4.76	29.9
6	0.5	35	22	0.842	0.79	1655	0.153	568.4	6.86	38
6	0.5	35	31	0.879	0.84	2131	0.202	601	8.29	43.3
6	0.5	35	38	0.925	0.88	2782	0.264	634.2	9.95	49.2
6	0.5	35	48	0.964	0.93	3517	0.334	662.9	11.8	56
6	0.5	35	50	0.987	0.98	4134	0.399	691	13.86	63.5
6	0.5	35	50	1	1.03	4390	0.423	701.2	14.6	66.1
6	0.5	35	50	1.003	1.08	4443	0.429	703.5	14.78	66.7
6	0.6	-25	0	0.673	0.55	478	0.028	336	2.59	25
6	0.6	-25	4.5	0.766	0.66	1365	0.122	402.4	4.52	35
6	0.6	-25	11	0.851	0.77	2555	0.241	463.7	7.19	46.9
6	0.6	-25	22	0.961	0.88	4904	0.449	531.3	11.61	66.1
6	0.6	-25	31	0.998	0.93	6171	0.566	563.8	14.47	78.4
6	0.6	-25	38	1.053	0.99	7815	0.713	600.3	18.27	93.4
6	0.6	-25	48	1.071	1.04	9093	0.816	619.6	20.51	102.5
6	0.6	-25	50	1.08	1.1	9859	0.877	629.8	21.89	108
6	0.6	-25	50	1.097	1.15	11360	0.991	650.5	24.43	117.5
6	0.6	-25	50	1.115	1.2	12971	1.117	670.9	27.45	128.7
6	0.6	-15	0	0.686	0.54	516	0.031	352.9	2.63	24.6
6	0.6	-15	4.5	0.763	0.64	1242	0.108	412.9	4.29	33.3
6	0.6	-15	11	0.84	0.75	2219	0.208	476	6.77	44
6	0.6	-15	22	0.943	0.86	4176	0.383	542.2	10.59	60.2
6	0.6	-15	31	0.977	0.91	5226	0.482	572.3	13.03	70.7
6	0.6	-15	38	1.034	0.96	6825	0.625	609.9	16.55	85.1
6	0.6	-15	48	1.062	1.02	7964	0.723	635.4	19.11	94.8
6	0.6	-15	50	1.073	1.07	8599	0.779	645.8	20.48	100.3
6	0.6	-15	50	1.082	1.13	9475	0.846	658.5	21.98	106.1
6	0.6	-15	50	1.099	1.18	10953	0.958	681	24.58	115.5
6	0.6	-5	0	0.697	0.52	557	0.034	371	2.7	24.4
6	0.6	-5	4.5	0.757	0.63	1100	0.091	422.1	4.04	31.5
6	0.6	-5	11	0.827	0.73	1895	0.176	486.6	6.33	41.2
6	0.6	-5	22	0.906	0.84	3284	0.308	546.9	9.44	54.5
6	0.6	-5	31	0.966	0.89	4539	0.416	581.4	11.81	64
6	0.6	-5	38	0.996	0.94	5509	0.51	612.3	14.35	74.6
6	0.6	-5	48	1.044	1	6802	0.626	647.3	17.48	86.6
6	0.6	-5	50	1.062	1.05	7435	0.683	660.4	19	92.5
6	0.6	-5	50	1.068	1.1	7804	0.716	667.1	19.84	95.7
6	0.6	-5	50	1.08	1.15	8856	0.798	683.8	21.68	102.8
6	0.6	5	0	0.709	0.51	616	0.038	389.6	2.77	24.3
6	0.6	5	4.5	0.753	0.62	982	0.077	431	3.81	29.9
6	0.6	5	11	0.815	0.72	1624	0.147	496.3	5.91	38.5
6	0.6	5	22	0.89	0.82	2797	0.261	555.5	8.66	50.2
6	0.6	5	31	0.949	0.87	3898	0.358	592	10.86	58.9
6	0.6	5	38	0.978	0.93	4700	0.434	619	12.84	67.1
6	0.6	5	48	1.02	0.98	5776	0.532	654.4	15.57	77.7
6	0.6	5	50	1.043	1.03	6334	0.59	672	17.4	84.5
6	0.6	5	50	1.056	1.08	6691	0.626	680.6	18.49	88.7
6	0.6	5	50	1.065	1.13	7233	0.67	690.8	19.5	92.6
6	0.6	15	0	0.717	0.5	644	0.039	408	2.84	24.1
6	0.6	15	4.5	0.748	0.61	878	0.065	439.8	3.6	28.3
6	0.6	15	11	0.802	0.71	1379	0.12	504.8	5.5	36
6	0.6	15	22	0.869	0.81	2338	0.216	562.6	7.91	46.1
6	0.6	15	31	0.914	0.86	3045	0.284	596.8	9.65	53.1
6	0.6	15	38	0.963	0.91	4038	0.372	627.7	11.72	61.3
6	0.6	15	48	0.987	0.96	4757	0.444	655.6	13.82	69.7
6	0.6	15	50	1.017	1.01	5438	0.508	682.3	15.83	76.9
6	0.6	15	50	1.041	1.06	5977	0.559	699.1	17.37	82.6
6	0.6	15	50	1.051	1.11	6294	0.587	706.6	18.09	85.4
6	0.6	25	0	0.715	0.5	583	0.032	417.9	2.73	23.2
6	0.6	25	4.5	0.726	0.59	682	0.043	442.1	3.25	26.6
6	0.6	25	11	0.779	0.69	1084	0.089	507.2	4.96	33.1
6	0.6	25	22	0.849	0.79	1922	0.174	566.8	7.15	42.2
6	0.6	25	31	0.889	0.84	2495	0.231	600	8.69	48.4
6	0.6	25	38	0.942	0.89	3360	0.309	634	10.54	55.5
6	0.6	25	48	0.972	0.94	4064	0.376	662	12.42	62.8
6	0.6	25	50	0.997	0.99	4755	0.444	687.9	14.41	70.6
6	0.6	25	50	1.004	1.04	4915	0.46	694.5	14.91	72.6
6	0.6	25	50	1.026	1.09	5381	0.503	710.6	16.21	77.3
6	0.6	35	0	0.705	0.49	483	0.021	421.8	2.53	21.8
6	0.6	35	4.5	0.678	0.58	295	0.001	429.7	2.66	22.9
6	0.6	35	11	0.795	0.68	1185	0.095	521.1	4.87	33.1
6	0.6	35	22	0.832	0.78	1587	0.139	571.2	6.5	38.8
6	0.6	35	31	0.861	0.83	1975	0.179	598.9	7.64	43.4
6	0.6	35	38	0.902	0.88	2566	0.238	632.2	9.25	49.8
6	0.6	35	48	0.97	0.92	3733	0.341	671.1	11.56	59
6	0.6	35	50	0.976	0.97	4032	0.378	695.5	13.13	64.6
6	0.6	35	50	0.993	1.02	4407	0.413	710.1	14.18	68.5
6	0.6	35	50	0.999	1.07	4520	0.424	714.9	14.52	69.8
6	0.7	-25	0	0.68	0.54	534	0.032	345.1	2.61	26.8
6	0.7	-25	4.5	0.766	0.65	1424	0.124	408.6	4.41	37.1
6	0.7	-25	11	0.845	0.76	2577	0.238	470.8	6.98	49.2
6	0.7	-25	22	0.957	0.87	5056	0.452	539.4	11.27	69.4
6	0.7	-25	31	0.986	0.92	6137	0.553	569	13.76	80.8
6	0.7	-25	38	1.042	0.97	7851	0.703	608.3	17.46	96.6
6	0.7	-25	48	1.067	1.03	9207	0.811	628.7	19.81	106.8
6	0.7	-25	50	1.077	1.08	9975	0.874	639	21.17	112.7
6	0.7	-25	50	1.09	1.14	11236	0.967	655.9	23.13	120.7
6	0.7	-25	50	1.108	1.19	12914	1.094	677.5	26.01	132.1
6	0.7	-15	0	0.692	0.53	581	0.035	363	2.67	26.5
6	0.7	-15	4.5	0.76	0.64	1258	0.105	418.3	4.15	35
6	0.7	-15	11	0.832	0.74	2200	0.201	482.1	6.52	45.9
6	0.7	-15	22	0.922	0.85	3927	0.356	545.3	9.87	61.2
6	0.7	-15	31	0.972	0.9	5213	0.467	577	12.24	71.9
6	0.7	-15	38	1.022	0.95	6737	0.603	617.8	15.61	86.7
6	0.7	-15	48	1.055	1.01	7955	0.709	643.5	18.24	97.9
6	0.7	-15	50	1.067	1.06	8578	0.764	654.3	19.64	103.8
6	0.7	-15	50	1.074	1.11	9174	0.812	662.8	20.67	108.2
6	0.7	-15	50	1.089	1.16	10575	0.916	683.4	22.89	117.1
6	0.7	-5	0	0.705	0.52	645	0.04	382.2	2.75	26.4
6	0.7	-5	4.5	0.755	0.62	1118	0.089	427.5	3.9	33.1
6	0.7	-5	11	0.82	0.73	1873	0.168	492.5	6.08	42.9
6	0.7	-5	22	0.897	0.83	3250	0.297	551.8	8.97	56.3
6	0.7	-5	31	0.967	0.88	4758	0.424	590.3	11.52	67.8
6	0.7	-5	38	0.98	0.93	5364	0.486	615.3	13.42	76
6	0.7	-5	48	1.02	0.98	6526	0.59	648.3	16.15	87.3
6	0.7	-5	50	1.052	1.04	7330	0.661	667.3	18.01	94.9
6	0.7	-5	50	1.061	1.09	7681	0.695	674.5	18.95	98.9
6	0.7	-5	50	1.07	1.14	8426	0.753	686.2	20.18	104
6	0.7	5	0	0.714	0.51	688	0.042	400.9	2.81	26.2
6	0.7	5	4.5	0.749	0.61	988	0.074	436.3	3.68	31.3
6	0.7	5	11	0.807	0.71	1595	0.139	501.6	5.65	40
6	0.7	5	22	0.877	0.81	2719	0.247	560.2	8.19	51.6
6	0.7	5	31	0.929	0.86	3640	0.329	595.3	10.08	59.7
6	0.7	5	38	0.968	0.91	4619	0.416	624.1	12.09	68.5
6	0.7	5	48	0.995	0.97	5471	0.496	652.5	14.29	78.1
6	0.7	5	50	1.022	1.02	6219	0.566	674.4	16.25	86.1
6	0.7	5	50	1.048	1.07	6781	0.618	692.5	17.84	92.2
6	0.7	5	50	1.056	1.12	7162	0.65	700.4	18.63	95.4
6	0.7	15	0	0.718	0.5	673	0.04	416.3	2.81	25.7
6	0.7	15	4.5	0.737	0.6	835	0.057	442.4	3.4	29.5
6	0.7	15	11	0.788	0.7	1287	0.106	506.5	5.14	36.9
6	0.7	15	22	0.855	0.8	2227	0.2	565.3	7.42	47.2
6	0.7	15	31	0.897	0.85	2905	0.264	598.2	9.03	54.4
6	0.7	15	38	0.951	0.9	3955	0.356	633.2	11.07	63
6	0.7	15	48	0.975	0.95	4667	0.425	661.3	13.06	71.4
6	0.7	15	50	1.003	1	5413	0.492	684.6	14.86	78.9
6	0.7	15	50	1.02	1.05	5828	0.531	700.6	16.08	83.7
6	0.7	15	50	1.043	1.1	6348	0.576	717.1	17.35	88.5
6	0.7	25	0	0.708	0.49	560	0.028	420.7	2.6	24.1
6	0.7	25	4.5	0.706	0.59	584	0.029	441.1	2.99	27.8
6	0.7	25	11	0.765	0.68	995	0.075	508.2	4.63	34.1
6	0.7	25	22	0.838	0.78	1835	0.16	569.6	6.71	43.2
6	0.7	25	31	0.871	0.83	2329	0.208	600.3	8.01	48.9
6	0.7	25	38	0.913	0.88	3001	0.271	633.9	9.63	55.8
6	0.7	25	48	0.96	0.93	3951	0.355	664.8	11.57	63.8
6	0.7	25	50	0.981	0.98	4602	0.42	692.9	13.55	72.2
6	0.7	25	50	0.997	1.03	4963	0.452	705	14.43	75.7
6	0.7	25	50	1.001	1.08	5050	0.46	708.4	14.67	76.7
6	0.7	35	0	0.695	0.48	436	0.015	423	2.37	22.5
6	0.7	35	4.5	0.696	0.58	444	0.015	445.3	2.76	24.8
6	0.7	35	11	0.784	0.67	1115	0.083	522	4.54	34
6	0.7	35	22	0.818	0.77	1471	0.122	572.7	6.05	39.6
6	0.7	35	31	0.847	0.82	1866	0.161	600	7.08	44.1
6	0.7	35	38	0.887	0.86	2422	0.216	634.8	8.59	50.5
6	0.7	35	48	0.94	0.91	3301	0.295	672.3	10.49	58.1
6	0.7	35	50	0.972	0.96	4002	0.361	701.3	12.32	65.7
6	0.7	35	50	0.987	1.01	4471	0.408	722.2	13.82	72
6	0.7	35	50	0.996	1.06	4653	0.424	729.8	14.32	74
6	0.8	-25	0	0.688	0.53	619	0.039	355.9	2.64	29.2
6	0.8	-25	4.5	0.762	0.64	1444	0.122	414.5	4.24	39.2
6	0.8	-25	11	0.837	0.75	2565	0.231	477.8	6.69	51.7
6	0.8	-25	22	0.939	0.85	4779	0.421	543.2	10.37	70.1
6	0.8	-25	31	0.977	0.91	6069	0.533	573.8	12.78	82.2
6	0.8	-25	38	1.019	0.96	7679	0.677	611.6	16.21	98.8
6	0.8	-25	48	1.06	1.01	9226	0.8	637.9	18.85	110.9
6	0.8	-25	50	1.071	1.07	9942	0.86	648.3	20.23	117.4
6	0.8	-25	50	1.08	1.12	10865	0.929	659.3	21.56	123.6
6	0.8	-25	50	1.096	1.17	12595	1.053	682.2	24.06	134.4
6	0.8	-15	0	0.7	0.52	675	0.042	375.2	2.72	29
6	0.8	-15	4.5	0.756	0.63	1273	0.103	424.1	3.98	37
6	0.8	-15	11	0.824	0.73	2172	0.193	488.9	6.23	48.1
6	0.8	-15	22	0.902	0.84	3768	0.339	548.2	9.26	63.6
6	0.8	-15	31	0.962	0.89	5229	0.459	584.1	11.63	74.9
6	0.8	-15	38	0.99	0.94	6291	0.556	613.7	14.01	86.5
6	0.8	-15	48	1.037	0.99	7743	0.68	648	17.02	100.2
6	0.8	-15	50	1.058	1.04	8516	0.747	663	18.63	107.6
6	0.8	-15	50	1.065	1.1	8915	0.782	669.7	19.48	111.5
6	0.8	-15	50	1.077	1.15	10006	0.864	684.3	21.09	118.9
